match_id,innings,bowler,balls,runs_conceded,wickets,dot_balls,pp_balls,mid_balls,death_balls,overs,economy
501268,2,A Mithun,18,32,1,6,6,14,0,3.0,10.666666666666666
501268,2,CH Gayle,24,19,0,10,0,18,7,4.0,4.75
501268,2,DL Vettori,22,42,0,4,0,18,4,3.6666666666666665,11.454545454545455
501268,2,S Aravind,18,33,1,7,12,0,6,3.0,11.0
501268,2,V Kohli,12,19,0,3,0,13,0,2.0,9.5
501268,2,Z Khan,24,32,2,15,20,0,6,4.0,8.0
501269,1,DS Kulkarni,24,33,1,9,13,6,7,4.0,8.25
501269,1,Harbhajan Singh,24,26,1,9,6,19,0,4.0,6.5
501269,1,JEC Franklin,6,10,0,1,0,6,0,1.0,10.0
501269,1,KA Pollard,18,31,0,5,0,12,6,3.0,10.333333333333334
501269,1,MM Patel,24,27,3,11,12,6,6,4.0,6.75
501269,1,SL Malinga,24,20,1,10,6,13,6,4.0,5.0
501269,2,B Lee,24,37,1,8,6,12,6,4.0,9.25
501269,2,Iqbal Abdulla,18,24,0,7,12,0,6,3.0,8.0
501269,2,JH Kallis,24,18,2,14,0,25,0,4.0,4.5
501269,2,L Balaji,12,16,0,4,0,12,0,2.0,8.0
501269,2,R Bhatia,6,9,0,2,0,6,0,1.0,9.0
501269,2,Shakib Al Hasan,20,24,2,8,6,6,8,3.3333333333333335,7.199999999999999
501269,2,YK Pathan,12,20,0,4,12,0,0,2.0,10.0
501270,1,AN Ahmed,24,56,1,5,8,14,8,4.0,14.0
501270,1,Harbhajan Singh,24,40,0,9,13,12,0,4.0,10.0
501270,1,KA Pollard,18,24,1,5,0,20,0,3.0,8.0
501270,1,MM Patel,24,27,2,7,6,12,6,4.0,6.75
501270,1,RG Sharma,6,14,0,1,0,6,0,1.0,14.0
501270,1,SL Malinga,24,24,0,9,12,0,12,4.0,6.0
501270,2,A Mithun,12,26,0,3,6,0,6,2.0,13.0
501270,2,CH Gayle,18,11,0,10,6,12,0,3.0,3.6666666666666665
501270,2,DL Vettori,24,19,3,9,0,24,0,4.0,4.75
501270,2,J Syed Mohammad,24,26,2,9,0,18,6,4.0,6.5
501270,2,S Aravind,18,27,2,8,19,0,0,3.0,9.0
501270,2,Z Khan,24,33,1,8,6,6,13,4.0,8.25
501271,1,A Mithun,12,22,0,2,0,12,0,2.0,11.0
501271,1,CH Gayle,24,41,2,8,12,0,12,4.0,10.25
501271,1,DL Vettori,24,34,0,5,0,24,0,4.0,8.5
501271,1,J Syed Mohammad,18,39,1,3,6,12,0,3.0,13.0
501271,1,S Aravind,18,39,2,5,6,7,7,3.0,13.0
501271,1,Z Khan,24,30,0,7,12,6,6,4.0,7.5
501271,2,DE Bollinger,18,28,1,5,6,6,7,3.0,9.333333333333334
501271,2,DJ Bravo,12,16,1,3,0,12,0,2.0,8.0
501271,2,JA Morkel,18,24,0,5,18,0,0,3.0,8.0
501271,2,R Ashwin,24,17,3,10,12,6,6,4.0,4.25
501271,2,SB Jakati,24,21,2,9,0,19,6,4.0,5.25
501271,2,SK Raina,24,41,1,10,0,18,6,4.0,10.25
548306,1,AN Ahmed,12,17,0,5,13,0,0,2.0,8.5
548306,1,Harbhajan Singh,24,24,0,6,6,14,6,4.0,6.0
548306,1,JEC Franklin,12,22,1,2,6,6,0,2.0,11.0
548306,1,KA Pollard,24,15,2,11,0,20,6,4.0,3.75
548306,1,PP Ojha,24,18,2,9,0,24,0,4.0,4.5
548306,1,SL Malinga,23,16,2,13,14,0,11,3.8333333333333335,4.173913043478261
548306,2,DE Bollinger,23,35,1,9,13,6,5,3.8333333333333335,9.130434782608695
548306,2,DJ Bravo,18,16,1,9,0,19,0,3.0,5.333333333333333
548306,2,JA Morkel,24,20,0,13,13,12,0,4.0,5.0
548306,2,R Ashwin,24,20,0,10,6,18,0,4.0,5.0
548306,2,RA Jadeja,6,16,0,1,6,0,0,1.0,16.0
548306,2,SB Jakati,6,8,0,1,0,6,0,1.0,8.0
548307,1,GJ Maxwell,6,12,0,1,7,0,0,1.0,12.0
548307,1,IK Pathan,6,9,0,3,6,0,0,1.0,9.0
548307,1,M Morkel,18,22,3,8,12,6,0,3.0,7.333333333333333
548307,1,RE van der Merwe,18,28,2,8,7,12,0,3.0,9.333333333333334
548307,1,S Nadeem,12,16,0,2,0,12,0,2.0,8.0
548307,1,UT Yadav,12,10,2,5,6,6,0,2.0,5.0
548307,2,B Lee,12,15,0,4,12,0,0,2.0,7.5
548307,2,Iqbal Abdulla,6,8,0,3,6,0,0,1.0,8.0
548307,2,JH Kallis,18,24,1,5,6,12,0,3.0,8.0
548307,2,M de Lange,18,37,0,2,13,6,0,3.0,12.333333333333334
548307,2,R Bhatia,7,7,1,3,0,7,0,1.1666666666666667,6.0
548307,2,YK Pathan,6,9,0,0,0,6,0,1.0,9.0
548308,1,Harbhajan Singh,18,17,1,7,12,6,0,3.0,5.666666666666667
548308,1,JEC Franklin,6,12,0,0,0,6,0,1.0,12.0
548308,1,KA Pollard,24,31,1,3,0,26,0,4.0,7.75
548308,1,MM Patel,24,26,2,10,6,12,6,4.0,6.5
548308,1,PP Ojha,24,23,1,13,6,12,6,4.0,5.75
548308,1,SL Malinga,24,20,2,12,13,0,12,4.0,5.0
548308,2,AB Dinda,24,18,4,15,14,0,12,4.0,4.5
548308,2,B Kumar,12,13,0,5,0,12,0,2.0,6.5
548308,2,M Kartik,18,14,2,8,6,12,0,3.0,4.666666666666667
548308,2,MN Samuels,24,22,1,12,13,6,6,4.0,5.5
548308,2,R Sharma,24,16,1,12,0,25,0,4.0,4.0
548308,2,WD Parnell,18,18,1,9,6,6,6,3.0,6.0
548309,1,Bipul Sharma,24,29,0,7,0,26,0,4.0,7.25
548309,1,Harmeet Singh,18,23,1,7,0,20,0,3.0,7.666666666666667
548309,1,JP Faulkner,24,43,2,6,13,0,12,4.0,10.75
548309,1,P Kumar,24,43,0,6,19,0,7,4.0,10.75
548309,1,PC Valthaty,6,16,0,1,0,6,0,1.0,16.0
548309,1,PP Chawla,24,37,1,8,6,12,6,4.0,9.25
548309,2,A Singh,24,26,1,7,13,0,12,4.0,6.5
548309,2,AA Chavan,18,28,2,3,0,18,0,3.0,9.333333333333334
548309,2,BJ Hodge,6,9,0,1,0,6,0,1.0,9.0
548309,2,J Botha,24,37,0,5,12,6,6,4.0,9.25
548309,2,KK Cooper,24,27,4,12,6,12,6,4.0,6.75
548309,2,SK Trivedi,24,33,1,8,7,18,0,4.0,8.25
548310,1,DAJ Bracewell,24,32,3,10,6,13,6,4.0,8.0
548310,1,GJ Maxwell,12,10,1,5,0,12,0,2.0,5.0
548310,1,IK Pathan,24,49,0,5,12,0,12,4.0,12.25
548310,1,M Morkel,24,30,2,9,13,6,6,4.0,7.5
548310,1,S Nadeem,24,26,1,8,0,24,0,4.0,6.5
548310,1,UT Yadav,12,10,0,5,6,6,0,2.0,5.0
548310,2,AB McDonald,12,11,1,5,6,6,0,2.0,5.5
548310,2,DL Vettori,24,29,1,7,0,18,7,4.0,7.25
548310,2,HV Patel,12,10,0,6,0,12,0,2.0,5.0
548310,2,M Muralitharan,24,25,3,9,0,24,0,4.0,6.25
548310,2,R Vinay Kumar,24,26,0,10,12,0,12,4.0,6.5
548310,2,Z Khan,24,36,1,8,19,0,6,4.0,9.0
548311,1,Ankit Sharma,18,28,1,9,6,12,0,3.0,9.333333333333334
548311,1,DJ Harris,6,11,0,0,0,6,0,1.0,11.0
548311,1,DT Christian,24,26,2,9,6,18,0,4.0,6.5
548311,1,DW Steyn,24,26,2,10,13,7,8,4.0,6.5
548311,1,MS Gony,24,55,0,7,12,6,7,4.0,13.75
548311,1,TP Sudhindra,24,47,1,3,0,14,12,4.0,11.75
548311,2,DE Bollinger,13,21,2,6,14,0,1,2.1666666666666665,9.692307692307693
548311,2,DJ Bravo,6,10,0,2,0,6,0,1.0,10.0
548311,2,F du Plessis,6,16,0,0,0,6,0,1.0,16.0
548311,2,JA Morkel,12,20,0,3,7,6,0,2.0,10.0
548311,2,R Ashwin,18,12,0,10,18,0,0,3.0,4.0
548311,2,RA Jadeja,24,16,5,17,0,18,6,4.0,4.0
548311,2,SB Jakati,12,14,2,3,0,12,0,2.0,7.0
548311,2,SK Raina,12,10,1,2,0,12,0,2.0,5.0
548312,1,B Lee,24,29,2,14,12,0,13,4.0,7.25
548312,1,Iqbal Abdulla,12,16,0,2,6,0,6,2.0,8.0
548312,1,JH Kallis,24,35,0,9,13,6,6,4.0,8.75
548312,1,R Bhatia,24,27,1,6,0,24,0,4.0,6.75
548312,1,SP Narine,24,29,0,8,6,18,0,4.0,7.25
548312,1,YK Pathan,12,28,0,3,0,13,0,2.0,14.0
548312,2,A Singh,24,30,2,9,12,6,6,4.0,7.5
548312,2,AA Chavan,24,24,2,12,19,6,0,4.0,6.0
548312,2,J Botha,24,34,1,9,0,20,6,4.0,8.5
548312,2,KK Cooper,24,29,3,7,7,6,13,4.0,7.25
548312,2,SK Trivedi,24,25,2,10,0,24,0,4.0,6.25
548313,1,AD Mascarenhas,24,23,1,9,12,12,0,4.0,5.75
548313,1,Bipul Sharma,16,42,0,3,0,12,4,2.6666666666666665,15.75
548313,1,Harmeet Singh,20,27,3,9,0,12,10,3.3333333333333335,8.1
548313,1,JP Faulkner,24,31,1,8,6,6,12,4.0,7.75
548313,1,P Kumar,24,29,0,10,19,7,0,4.0,7.25
548313,1,PP Chawla,12,14,0,3,0,12,0,2.0,7.0
548313,2,A Nehra,18,20,1,9,6,12,0,3.0,6.666666666666667
548313,2,AB Dinda,18,14,1,8,12,0,7,3.0,4.666666666666667
548313,2,JD Ryder,18,29,1,2,0,19,0,3.0,9.666666666666666
548313,2,M Kartik,18,24,0,4,0,20,0,3.0,8.0
548313,2,MN Samuels,24,23,1,12,12,0,12,4.0,5.75
548313,2,R Sharma,24,34,2,10,6,12,6,4.0,8.5
548314,1,Harbhajan Singh,24,18,0,12,12,12,0,4.0,4.5
548314,1,KA Pollard,24,33,2,7,0,19,7,4.0,8.25
548314,1,MM Patel,24,21,4,12,12,6,6,4.0,5.25
548314,1,PP Ojha,24,39,0,6,6,19,0,4.0,9.75
548314,1,SL Malinga,24,27,3,11,6,6,12,4.0,6.75
548314,2,A Mishra,24,31,1,9,0,18,6,4.0,7.75
548314,2,Anand Rajan,12,11,0,4,0,12,0,2.0,5.5
548314,2,Ankit Sharma,24,18,0,14,18,6,0,4.0,4.5
548314,2,CL White,12,19,0,1,0,12,0,2.0,9.5
548314,2,DT Christian,24,50,1,4,6,6,12,4.0,12.5
548314,2,DW Steyn,24,13,3,14,12,6,6,4.0,3.25
548315,1,DL Vettori,18,22,1,6,0,18,0,3.0,7.333333333333333
548315,1,HV Patel,24,46,1,6,6,12,6,4.0,11.5
548315,1,M Muralitharan,24,32,2,6,6,12,8,4.0,8.0
548315,1,R Vinay Kumar,24,21,2,12,6,12,6,4.0,5.25
548315,1,V Kohli,6,13,0,1,0,6,0,1.0,13.0
548315,1,Z Khan,24,31,2,12,18,0,6,4.0,7.75
548315,2,B Lee,24,21,0,17,18,0,6,4.0,5.25
548315,2,JH Kallis,12,7,2,8,12,0,0,2.0,3.5
548315,2,L Balaji,24,19,4,13,6,19,0,4.0,4.75
548315,2,R Bhatia,24,30,0,6,0,24,0,4.0,7.5
548315,2,RN ten Doeschate,18,24,1,2,0,14,7,3.0,8.0
548315,2,Shakib Al Hasan,18,22,2,3,0,8,13,3.0,7.333333333333333
548316,1,IK Pathan,24,26,1,12,12,12,0,4.0,6.5
548316,1,KP Pietersen,12,16,0,3,0,12,0,2.0,8.0
548316,1,M Morkel,24,20,2,13,14,0,12,4.0,5.0
548316,1,RE van der Merwe,24,15,0,11,0,24,0,4.0,3.75
548316,1,S Nadeem,18,9,0,10,0,12,6,3.0,3.0
548316,1,UT Yadav,18,24,1,9,14,0,6,3.0,8.0
548316,2,DE Bollinger,12,18,0,3,12,0,0,2.0,9.0
548316,2,DJ Bravo,6,5,0,3,0,6,0,1.0,5.0
548316,2,JA Morkel,12,24,0,6,12,0,0,2.0,12.0
548316,2,R Ashwin,20,22,1,5,12,8,0,3.3333333333333335,6.6
548316,2,RA Jadeja,12,19,0,2,0,12,0,2.0,9.5
548316,2,SB Jakati,18,23,0,6,0,18,0,3.0,7.666666666666667
548317,1,A Singh,24,29,2,9,18,0,6,4.0,7.25
548317,1,AA Chavan,24,44,1,8,12,6,6,4.0,11.0
548317,1,GB Hogg,24,31,2,9,0,24,0,4.0,7.75
548317,1,J Botha,6,23,0,0,0,6,0,1.0,23.0
548317,1,KK Cooper,24,44,1,7,6,6,12,4.0,11.0
548317,1,SK Trivedi,18,26,0,0,0,18,0,3.0,8.666666666666666
548317,2,Harbhajan Singh,24,43,0,5,0,24,0,4.0,10.75
548317,2,JEC Franklin,12,22,0,4,6,7,0,2.0,11.0
548317,2,KA Pollard,24,44,4,8,0,18,8,4.0,11.0
548317,2,MM Patel,22,28,4,11,12,0,10,3.6666666666666665,7.636363636363637
548317,2,PP Ojha,12,20,0,3,6,6,0,2.0,10.0
548317,2,SL Malinga,24,13,2,17,12,6,6,4.0,3.25
548318,1,DE Bollinger,18,24,3,11,13,0,6,3.0,8.0
548318,1,DJ Bravo,24,30,0,9,0,25,0,4.0,7.5
548318,1,JA Morkel,24,37,2,5,7,14,7,4.0,9.25
548318,1,R Ashwin,24,46,0,6,18,6,0,4.0,11.5
548318,1,RA Jadeja,12,20,2,3,0,0,14,2.0,10.0
548318,1,SB Jakati,12,27,0,3,0,13,0,2.0,13.5
548318,1,SK Raina,6,21,0,1,0,7,0,1.0,21.0
548318,2,DL Vettori,24,30,0,9,12,12,0,4.0,7.5
548318,2,M Muralitharan,24,21,3,10,0,24,0,4.0,5.25
548318,2,R Vinay Kumar,24,53,1,6,6,6,15,4.0,13.25
548318,2,RR Bhatkal,12,35,0,0,6,6,0,2.0,17.5
548318,2,V Kohli,12,36,0,1,0,6,6,2.0,18.0
548318,2,Z Khan,24,33,1,7,12,6,7,4.0,8.25
548319,1,AD Mascarenhas,24,29,5,10,6,12,7,4.0,7.25
548319,1,Harmeet Singh,18,23,2,9,0,13,6,3.0,7.666666666666667
548319,1,P Awana,24,21,0,10,12,6,6,4.0,5.25
548319,1,P Kumar,24,19,0,17,20,7,0,4.0,4.75
548319,1,PP Chawla,24,23,1,8,0,24,0,4.0,5.75
548319,2,A Nehra,18,22,0,7,12,6,0,3.0,7.333333333333333
548319,2,AB Dinda,18,18,1,10,12,0,6,3.0,6.0
548319,2,AD Mathews,18,20,1,9,6,12,0,3.0,6.666666666666667
548319,2,JD Ryder,12,12,0,5,0,12,0,2.0,6.0
548319,2,MN Samuels,22,27,0,11,6,12,4,3.6666666666666665,7.363636363636364
548319,2,R Sharma,18,17,1,6,0,18,0,3.0,5.666666666666667
548320,1,JH Kallis,18,26,0,5,18,0,0,3.0,8.666666666666666
548320,1,L Balaji,24,28,0,13,12,0,15,4.0,7.0
548320,1,R Bhatia,12,19,0,3,0,13,0,2.0,9.5
548320,1,SP Narine,24,22,1,10,6,12,6,4.0,5.5
548320,1,Shakib Al Hasan,24,17,3,11,0,18,6,4.0,4.25
548320,1,YK Pathan,18,19,0,10,0,19,0,3.0,6.333333333333333
548320,2,A Singh,24,31,1,8,18,0,6,4.0,7.75
548320,2,AA Chavan,20,32,0,7,7,13,2,3.3333333333333335,9.6
548320,2,AL Menaria,6,3,1,3,0,6,0,1.0,3.0
548320,2,GB Hogg,24,24,1,12,0,19,6,4.0,6.0
548320,2,J Botha,24,22,1,15,13,12,0,4.0,5.5
548320,2,SK Trivedi,18,25,0,1,0,12,7,3.0,8.333333333333334
548321,1,AB Agarkar,18,42,0,3,6,6,7,3.0,14.0
548321,1,IK Pathan,24,27,0,10,12,12,0,4.0,6.75
548321,1,KP Pietersen,12,16,0,5,6,7,0,2.0,8.0
548321,1,M Morkel,24,23,3,8,12,0,13,4.0,5.75
548321,1,S Nadeem,24,16,3,9,0,24,0,4.0,4.0
548321,1,UT Yadav,18,33,1,4,0,15,6,3.0,11.0
548321,2,A Mishra,12,26,0,5,0,13,0,2.0,13.0
548321,2,Ankit Sharma,13,18,0,6,0,13,1,2.1666666666666665,8.307692307692308
548321,2,DT Christian,24,35,1,8,7,13,6,4.0,8.75
548321,2,DW Steyn,24,19,2,12,12,6,6,4.0,4.75
548321,2,JP Duminy,18,33,0,5,0,18,0,3.0,11.0
548321,2,V Pratap Singh,24,31,1,9,18,0,6,4.0,7.75
548322,1,A Nehra,24,43,1,4,6,13,6,4.0,10.75
548322,1,AB Dinda,24,31,1,8,6,8,12,4.0,7.75
548322,1,AD Mathews,12,18,1,3,0,12,0,2.0,9.0
548322,1,M Kartik,18,18,0,10,12,6,0,3.0,6.0
548322,1,MN Samuels,24,29,0,6,6,13,6,4.0,7.25
548322,1,R Sharma,18,16,2,5,6,12,0,3.0,5.333333333333333
548322,2,DJ Bravo,18,31,0,6,6,7,6,3.0,10.333333333333334
548322,2,JA Morkel,12,22,0,3,13,0,0,2.0,11.0
548322,2,KMDN Kulasekara,24,38,0,6,13,0,12,4.0,9.5
548322,2,R Ashwin,24,19,0,6,6,18,0,4.0,4.75
548322,2,SK Raina,24,22,0,7,0,24,0,4.0,5.5
548322,2,VY Mahesh,14,24,1,6,0,12,2,2.3333333333333335,10.285714285714285
548323,1,JD Unadkat,18,32,0,2,0,18,0,3.0,10.666666666666666
548323,1,JH Kallis,24,32,0,8,18,0,6,4.0,8.0
548323,1,R Bhatia,24,15,2,12,0,18,6,4.0,3.75
548323,1,SP Narine,24,20,5,13,13,0,12,4.0,5.0
548323,1,Shakib Al Hasan,24,28,1,8,0,24,0,4.0,7.0
548323,1,YK Pathan,6,7,0,2,6,0,0,1.0,7.0
548323,2,AD Mascarenhas,24,34,1,7,12,6,6,4.0,8.5
548323,2,BA Bhatt,24,28,2,7,6,18,0,4.0,7.0
548323,2,Harmeet Singh,24,29,1,5,0,12,12,4.0,7.25
548323,2,P Kumar,24,23,0,10,20,0,6,4.0,5.75
548323,2,PP Chawla,24,18,3,11,0,24,0,4.0,4.5
548324,1,CH Gayle,6,21,0,0,0,7,0,1.0,21.0
548324,1,DL Vettori,24,21,1,6,0,24,0,4.0,5.25
548324,1,M Muralitharan,24,35,0,6,0,18,6,4.0,8.75
548324,1,R Vinay Kumar,24,51,0,5,6,6,12,4.0,12.75
548324,1,S Aravind,18,48,0,5,12,6,0,3.0,16.0
548324,1,Z Khan,24,19,1,17,18,0,6,4.0,4.75
548324,2,A Singh,23,43,2,8,12,0,11,3.8333333333333335,11.217391304347826
548324,2,GB Hogg,24,19,1,8,0,18,6,4.0,4.75
548324,2,J Botha,24,30,1,12,12,12,0,4.0,7.5
548324,2,Pankaj Singh,24,19,2,14,12,6,6,4.0,4.75
548324,2,SK Trivedi,24,25,4,8,0,25,0,4.0,6.25
548325,1,AB Agarkar,20,27,2,8,0,19,2,3.3333333333333335,8.1
548325,1,IK Pathan,24,15,1,13,12,12,0,4.0,3.75
548325,1,M Morkel,24,23,2,14,6,12,7,4.0,5.75
548325,1,S Nadeem,24,16,2,15,19,6,0,4.0,4.0
548325,1,UT Yadav,24,11,2,15,0,12,13,4.0,2.75
548325,2,CJ McKay,18,24,0,5,6,12,0,3.0,8.0
548325,2,KA Pollard,5,6,0,2,0,8,0,0.8333333333333334,7.199999999999999
548325,2,MM Patel,18,19,0,10,12,6,0,3.0,6.333333333333333
548325,2,PP Ojha,24,19,1,11,0,24,0,4.0,4.75
548325,2,RP Singh,24,25,2,12,21,6,0,4.0,6.25
548326,1,A Singh,24,55,0,8,16,0,12,4.0,13.75
548326,1,BJ Hodge,6,13,1,1,0,6,0,1.0,13.0
548326,1,GB Hogg,24,33,0,6,0,18,6,4.0,8.25
548326,1,J Botha,24,30,0,6,12,12,0,4.0,7.5
548326,1,Pankaj Singh,18,37,0,4,12,0,6,3.0,12.333333333333334
548326,1,SK Trivedi,24,28,1,10,0,25,0,4.0,7.0
548326,2,A Mishra,24,32,3,6,0,25,0,4.0,8.0
548326,2,Anand Rajan,24,45,1,4,7,12,7,4.0,11.25
548326,2,Ankit Sharma,24,33,0,6,12,13,0,4.0,8.25
548326,2,DT Christian,24,43,1,7,14,6,6,4.0,10.75
548326,2,DW Steyn,22,44,0,6,6,6,10,3.6666666666666665,12.0
548327,1,DL Vettori,24,34,1,6,6,12,6,4.0,8.5
548327,1,HV Patel,24,31,1,8,6,18,0,4.0,7.75
548327,1,KP Appanna,12,23,0,1,0,13,0,2.0,11.5
548327,1,R Vinay Kumar,24,34,2,9,7,6,12,4.0,8.5
548327,1,TM Dilshan,12,25,0,2,6,6,0,2.0,12.5
548327,1,Z Khan,24,35,0,4,13,6,6,4.0,8.75
548327,2,A Nehra,24,54,1,8,12,7,6,4.0,13.5
548327,2,AB Dinda,24,28,1,6,15,6,6,4.0,7.0
548327,2,AD Mathews,24,36,1,6,0,18,6,4.0,9.0
548327,2,B Kumar,24,27,0,10,6,12,6,4.0,6.75
548327,2,MN Samuels,12,5,1,7,6,6,0,2.0,2.5
548327,2,R Sharma,12,36,0,1,0,12,0,2.0,18.0
548328,1,B Lee,24,27,2,9,13,12,0,4.0,6.75
548328,1,JH Kallis,18,23,0,3,18,0,0,3.0,7.666666666666667
548328,1,L Balaji,24,20,1,9,0,18,6,4.0,5.0
548328,1,R Bhatia,24,23,1,5,0,18,7,4.0,5.75
548328,1,SP Narine,24,24,2,11,6,6,12,4.0,6.0
548328,1,YK Pathan,6,7,0,2,0,6,0,1.0,7.0
548328,2,AD Mascarenhas,24,24,0,9,6,18,0,4.0,6.0
548328,2,BA Bhatt,21,33,0,4,0,18,3,3.5,9.428571428571429
548328,2,Harmeet Singh,12,26,0,4,6,7,0,2.0,13.0
548328,2,P Kumar,18,25,0,8,18,0,0,3.0,8.333333333333334
548328,2,PP Chawla,24,19,2,11,6,18,0,4.0,4.75
548329,1,AD Russell,24,39,0,8,6,18,0,4.0,9.75
548329,1,IK Pathan,24,46,0,9,6,12,6,4.0,11.5
548329,1,M Morkel,24,32,1,8,12,0,13,4.0,8.0
548329,1,S Nadeem,24,40,0,5,0,24,0,4.0,10.0
548329,1,VR Aaron,24,30,2,12,12,6,6,4.0,7.5
548329,2,A Ashish Reddy,12,29,0,3,6,6,0,2.0,14.5
548329,2,A Mishra,24,44,0,4,0,25,0,4.0,11.0
548329,2,Ankit Sharma,6,16,0,1,0,6,0,1.0,16.0
548329,2,MS Gony,24,30,0,11,12,13,0,4.0,7.5
548329,2,S Dhawan,12,31,1,4,6,7,0,2.0,15.5
548329,2,TP Sudhindra,22,43,0,10,13,6,4,3.6666666666666665,11.727272727272728
548330,1,A Nehra,24,24,2,8,6,6,12,4.0,6.0
548330,1,AD Mathews,6,12,0,1,0,6,0,1.0,12.0
548330,1,B Kumar,18,37,0,6,13,6,0,3.0,12.333333333333334
548330,1,M Kartik,24,24,0,9,12,12,0,4.0,6.0
548330,1,MN Samuels,24,39,3,8,6,12,6,4.0,9.75
548330,1,R Sharma,24,28,0,9,0,18,6,4.0,7.0
548330,2,DE Bollinger,18,31,1,6,12,0,6,3.0,10.333333333333334
548330,2,DJ Bravo,24,30,2,6,0,12,13,4.0,7.5
548330,2,KMDN Kulasekara,12,10,2,9,12,0,0,2.0,5.0
548330,2,R Ashwin,24,37,1,8,12,14,0,4.0,9.25
548330,2,RA Jadeja,24,22,0,6,0,19,6,4.0,5.5
548330,2,SB Jakati,18,21,1,6,0,18,0,3.0,7.0
548331,1,AB McDonald,24,27,2,4,0,25,0,4.0,6.75
548331,1,DL Vettori,24,25,0,6,0,25,0,4.0,6.25
548331,1,HV Patel,24,46,1,5,6,13,6,4.0,11.5
548331,1,R Vinay Kumar,24,40,1,8,12,0,12,4.0,10.0
548331,1,Z Khan,24,25,2,10,18,0,6,4.0,6.25
548331,2,Azhar Mahmood,21,30,0,6,0,12,10,3.5,8.571428571428571
548331,2,Harmeet Singh,24,46,0,2,0,25,0,4.0,11.5
548331,2,P Awana,24,34,4,14,18,0,8,4.0,8.5
548331,2,P Kumar,24,35,0,9,20,8,0,4.0,8.75
548331,2,PP Chawla,24,21,1,9,0,18,6,4.0,5.25
548332,1,DE Bollinger,24,31,1,11,13,6,6,4.0,7.75
548332,1,DJ Bravo,18,32,0,7,6,6,6,3.0,10.666666666666666
548332,1,KMDN Kulasekara,24,19,1,13,12,0,12,4.0,4.75
548332,1,R Ashwin,24,19,1,13,6,18,0,4.0,4.75
548332,1,RA Jadeja,18,33,0,5,0,20,0,3.0,11.0
548332,1,SB Jakati,12,12,1,6,0,12,0,2.0,6.0
548332,2,A Singh,24,45,0,2,12,7,6,4.0,11.25
548332,2,AL Menaria,12,10,0,7,6,6,0,2.0,5.0
548332,2,GB Hogg,24,18,1,9,6,18,0,4.0,4.5
548332,2,KK Cooper,24,23,2,9,6,6,12,4.0,5.75
548332,2,SK Trivedi,24,31,0,2,0,24,0,4.0,7.75
548332,2,STR Binny,12,20,0,3,6,0,6,2.0,10.0
548333,1,IK Pathan,24,26,0,10,12,13,0,4.0,6.5
548333,1,KP Pietersen,12,21,0,2,0,15,0,2.0,10.5
548333,1,M Morkel,24,50,3,5,14,6,6,4.0,12.5
548333,1,S Nadeem,24,45,0,5,6,14,7,4.0,11.25
548333,1,UT Yadav,24,31,0,12,6,6,12,4.0,7.75
548333,1,V Sehwag,6,9,0,3,0,6,0,1.0,9.0
548333,1,Y Nagar,6,10,0,1,0,7,0,1.0,10.0
548333,2,A Nehra,24,27,0,9,12,0,12,4.0,6.75
548333,2,AC Thomas,24,22,3,13,12,0,12,4.0,5.5
548333,2,AD Mathews,12,32,0,1,6,7,0,2.0,16.0
548333,2,JD Ryder,6,18,0,1,0,6,0,1.0,18.0
548333,2,M Kartik,18,25,1,5,6,13,0,3.0,8.333333333333334
548333,2,R Sharma,12,20,0,3,0,12,0,2.0,10.0
548333,2,SC Ganguly,24,28,2,5,0,24,0,4.0,7.0
548334,1,Azhar Mahmood,24,39,0,5,7,12,6,4.0,9.75
548334,1,BA Bhatt,18,33,0,4,12,6,0,3.0,11.0
548334,1,DJ Hussey,6,12,0,0,0,6,0,1.0,12.0
548334,1,P Awana,24,23,2,11,6,6,16,4.0,5.75
548334,1,P Kumar,24,37,2,10,12,6,6,4.0,9.25
548334,1,PP Chawla,24,19,0,8,0,24,0,4.0,4.75
548334,2,Harbhajan Singh,24,34,0,5,0,25,0,4.0,8.5
548334,2,KA Pollard,24,14,2,14,6,18,0,4.0,3.5
548334,2,MM Patel,24,41,0,6,12,0,12,4.0,10.25
548334,2,NLTC Perera,9,19,0,0,0,6,3,1.5,12.666666666666666
548334,2,PP Ojha,18,28,2,4,6,6,9,3.0,9.333333333333334
548334,2,RP Singh,18,28,0,6,12,6,0,3.0,9.333333333333334
548335,1,B Lee,24,15,1,15,12,6,6,4.0,3.75
548335,1,JH Kallis,12,17,0,2,0,12,0,2.0,8.5
548335,1,L Balaji,24,22,2,8,6,12,6,4.0,5.5
548335,1,R Bhatia,24,26,1,5,0,25,0,4.0,6.5
548335,1,SP Narine,24,27,2,10,6,6,12,4.0,6.75
548335,1,YK Pathan,12,19,0,1,12,0,0,2.0,9.5
548335,2,A Mishra,24,27,1,9,0,18,7,4.0,6.75
548335,2,Anand Rajan,12,12,1,4,0,13,0,2.0,6.0
548335,2,Ankit Sharma,24,19,1,11,6,18,0,4.0,4.75
548335,2,CL White,6,8,0,0,0,8,0,1.0,8.0
548335,2,DW Steyn,24,25,2,13,19,0,6,4.0,6.25
548335,2,JP Duminy,0,1,0,0,0,0,1,0.0,0.0
548335,2,V Pratap Singh,24,35,0,8,13,6,6,4.0,8.75
548336,1,A Chandila,24,29,0,9,12,12,0,4.0,7.25
